filename,museum,title,artist,year,price_text,license,auction_price_usd,permalink,id,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories
aic_6371.jpg,aic,Handle Spout Vessel in the Form of a Woman and Child,Moche,-100.0,,unknown,,,6371.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/31841749-b004-3d6f-0d3f-845f818373bd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6371,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']"
aic_6376.jpg,aic,Handle Spout Vessel in the Form of a Skeletal Figure Holding a Child,Moche,-100.0,,unknown,,,6376.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/9b667607-a25f-ee0b-8ae7-ce1fd005386d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6376,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']"
aic_6380.jpg,aic,Handle Spout Vessel in the Form of a Seated Royal Figure,Moche,-100.0,,unknown,,,6380.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/836b51ac-0e94-7381-3a09-174a4ba7584d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6380,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'pigment', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']"
aic_6382.jpg,aic,Spout Vessel Depicting Two Skeletal Figures in Erotic Scene Attached to Handle,Moche,-100.0,,unknown,,,6382.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/a20dc86c-7dda-86cc-bb33-d21d11933f55/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6382,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']"
aic_6385.jpg,aic,Vessel in the Form of a Masked Drummer,Moche,-100.0,,unknown,,,6385.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/56d87bdf-08cc-a6ee-cc41-c80d71d43bb3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6385,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'americas', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'modeling (forming)', 'musicians', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'ceramics', 'vessel', 'figures (representations)', 'art of the americas', 'americas', 'andes', 'burnishing (polishing)', 'masks', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']"
aic_6386.jpg,aic,Bust of a Woman,Louis-Marin Bonnet,1766.0,,unknown,,,6386.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/31f251e0-254c-1326-e5e5-f349a9d51d98/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6386,Gift of Mrs. Charles Netcher in memory of Charles Netcher II,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'etching', 'paper (fiber product)', 'pastels (crayons)', 'crayons', 'printing', 'engraving (printing process)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6394.jpg,aic,Jar in the Form of an Abstract Human Head with Face Painting,Nazca,-180.0,,unknown,,,6394.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/d85e9720-b91c-c2de-0517-4c9b9410bf09/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6394,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['nazca', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes']","['earthenware', 'ceramic', 'nazca', 'pigment', 'arts of the americas', 'inorganic material', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes']","['Arts of the Americas', 'Latin American']"
aic_6401.jpg,aic,"Single Spout Vessel in the Form of a Crossed-Legged Figure, Probably Deceased",Nazca,-180.0,,unknown,,,6401.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/e21e7f7c-195b-c476-cd9a-3b3512bbafa1/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6401,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['nazca', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes']","['earthenware', 'ceramic', 'nazca', 'arts of the americas', 'inorganic material', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes']","['Arts of the Americas', 'Latin American']"
aic_6460.jpg,aic,Monk Carrying Woman,Avon Pottery,1600.0,,unknown,,,6460.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/ff458214-8e24-c306-8128-321408efeef8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6460,"Purchased through the Annett Maltby Chapin Fund, given in memory of Mr. and Mrs. Charles Henry Chapin.",Applied Arts of Europe,"['earthenware', 'european decorative arts', 'ceramics']",[],"['earthenware', 'earthenware', 'ceramic', 'inorganic material', 'european decorative arts', 'ceramics']",['Applied Arts of Europe']
aic_6560.jpg,aic,Peasant Girls from Andorra,Pablo Picasso,1906.0,,unknown,,,6560.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/6d46a679-dbce-8411-5953-1400b63b311f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6560,Gift of Robert Allerton,Prints and Drawings,"['pen and ink drawings', 'paper', 'drawings (visual works)', 'prints and drawing']",['Cubism'],"['pen and ink drawings', 'Century of Progress', 'paper (fiber product)', 'Cubism', 'paper', 'charcoal', 'brown ink', 'colored ink', 'ink', 'drawings (visual works)', 'prints and drawing', ""world's fairs"", ""Chicago World's Fairs"", 'laid paper']",['Prints and Drawings']
aic_6565.jpg,aic,American Gothic,Grant Wood,1930.0,,unknown,,,6565.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/b272df73-a965-ac37-4172-be4e99483637/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6565,Friends of American Art Collection,Arts of the Americas,"['oil paintings (visual works)', 'painting', 'modern and contemporary art']","['Realism', 'Modernism']","['oil paintings (visual works)', 'Realism', 'farm life', 'Beaverboard (TM)', 'painting (image making)', 'oil paint (paint)', 'painting', 'modern and contemporary art', 'Century of Progress', ""world's fairs"", ""Chicago World's Fairs"", 'architecture', 'Chicago', 'fashion', 'people', 'portraits', 'oil painting', 'Modernism']","['Art Institute Icons', 'Essentials', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
aic_6592.jpg,aic,Two Girls,Marie Laurencin,1905.0,,unknown,,,6592.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/d8c038de-e257-b1e3-3c31-613ca394a01f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6592,Gift of Mrs. Albert and Miss Alice Roullier,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Women artists']"
aic_6594.jpg,aic,Two Girls,Marie Laurencin,1905.0,,unknown,,,6594.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/b5431ded-2642-4357-1097-f09de8fc5c86/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6594,Gift of Mrs. Albert and Miss Alice Roullier,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Women artists']"
aic_6605.jpg,aic,Figure Asleep on Mashrabiya Background,Henri Matisse,1929.0,,unknown,,,6605.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/4b8b0a42-b522-610e-094f-ef72f9b0e027/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6605,Albert Roullier Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_6727.jpg,aic,Portrait of Balzac,Auguste Rodin,1893.0,,unknown,,,6727.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/3f6529af-1353-fa19-404b-e39998354732/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6727,Gift of Silvain and Arma Wyler,Painting and Sculpture of Europe,"['large scale', 'sculpture']",['Post-Impressionism'],"['large scale', 'bronze', 'Post-Impressionism', 'men', 'copper alloy', 'nonferrous metal', 'metal', 'inorganic material', 'sculpture', 'portraits', 'emotions']",['Painting and Sculpture of Europe']
aic_6745.jpg,aic,Two Boys as the Eccentric Monks Kanzan (Chinese: Hanshan) and Jittoku (Chinese: Shide),Okumura Masanobu,1700.0,,unknown,,,6745.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/df13ed9c-d6c9-be06-899f-dab65167b34c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6745,Gift of Mr. and Mrs. Jared K. Morse in memory of Charles J. Morse,Arts of Asia,"['woodblock print', 'print', 'asian art', 'woodblock']",['Japanese (culture or style)'],"['woodblock print', 'paper (fiber product)', 'Japanese (culture or style)', 'print', 'asian art', 'woodblock']",['Arts of Asia']
aic_6775.jpg,aic,Woman's Qun (Semiformal Domestic Skirt),Han-Chinese,1870.0,,unknown,,,6775.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/e9197c64-3b60-1182-6f51-a35e1d8eb12c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6775,Gift of Mrs. Chauncey McCormick,Textiles,"['textile', 'costume', 'needlework (visual works)', 'weaving']","['qing', 'Chinese (culture or style)', 'East Asian', 'asian']","['qing', 'paper (fiber product)', 'textile', 'costume', 'needlework (visual works)', 'Chinese (culture or style)', 'East Asian', 'asian', 'weaving', 'silk (fiber)']",['Textiles']
aic_6793.jpg,aic,Portrait of Wen Zhengming,,1600.0,,unknown,,,6793.0,2.0,1.0,0.0,0.8,"https://www.artic.edu/iiif/2/4ca3d40b-9fcd-2302-673d-7222f35d02da/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6793,S. M. Nickerson Fund,Arts of Asia,"['painting', 'asian art', 'photograph', 'photography']",['Chinese (culture or style)'],"['painting', 'silk (textile)', 'Chinese (culture or style)', 'ink', 'asian art', 'photograph', 'photography']",['Arts of Asia']
aic_6805.jpg,aic,A Young Woman in a Summer Shower,Suzuki Harunobu,1765.0,,unknown,,,6805.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/36063859-9cc2-3787-b528-e6c9361b70b6/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6805,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",['Japanese (culture or style)'],"['woodblock print', 'Japanese (culture or style)', 'print', 'asian art']",['Arts of Asia']
aic_6816.jpg,aic,The Actor Nakamura Gentaro as a woman playing battledore and shuttlecock,Torii Kiyomasu I,1704.0,,unknown,,,6816.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/4a22c2c9-f6d1-d349-fbbb-9631ab2821f5/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6816,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art', 'woodblock']",['Japanese (culture or style)'],"['woodblock print', 'paper (fiber product)', 'Japanese (culture or style)', 'print', 'asian art', 'woodblock']",['Arts of Asia']
aic_6819.jpg,aic,A Young Woman Watching Frogs (parody of Ono no Tôfû),Torii Kiyomitsu I,1755.0,,unknown,,,6819.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/2df3aa32-38a3-ee6d-284b-bbbac6d3edb0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6819,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",['Japanese (culture or style)'],"['woodblock print', 'Japanese (culture or style)', 'print', 'asian art']",['Arts of Asia']
aic_6824.jpg,aic,Man in Thatched Hut Viewing the Moon,Nishimura Shigenaga,1740.0,,unknown,,,6824.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/473a9819-4034-30e3-f690-c147bb0a034d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6824,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art', 'woodblock']",['Japanese (culture or style)'],"['woodblock print', 'paper (fiber product)', 'Japanese (culture or style)', 'print', 'asian art', 'woodblock']",['Arts of Asia']
aic_6835.jpg,aic,Joseph Gerrish,John Singleton Copley,1770.0,,unknown,,,6835.0,2.0,1.0,0.0,0.88,"https://www.artic.edu/iiif/2/1d0775a8-a9d7-ca36-16cb-6a32e14c3b68/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6835,Gift of the Estate of Adela Barrett,Arts of the Americas,"['painting', 'american arts']",[],"['painting', 'oil paint (paint)', 'fashion', 'organic material', 'american arts', 'people', 'portraits']",['Arts of the Americas']
aic_6851.jpg,aic,"Handle Spout Vessel with Relief Depicting a Standing Figure, Holding Farming Tools",Moche,-100.0,,unknown,,,6851.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/dd99500f-608a-c658-8747-106df4bc1c88/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6851,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Latin American', 'Arts of the Americas']"
aic_6901.jpg,aic,Jar Shaped like an Curling Insect with Single Spout in the Form of a Human Head,Chimú,1200.0,,unknown,,,6901.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/a7cd147d-2a4d-0720-460c-4a9f9586ec55/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6901,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['chimú', 'late intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes']","['earthenware', 'ceramic', 'chimú', 'arts of the americas', 'inorganic material', 'late intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes']","['Latin American', 'Arts of the Americas']"
aic_6907.jpg,aic,"Allegorical Figure of Fortitude, with Coat of Arms Above",Giovanni Battista Coriolano,1600.0,,unknown,,,6907.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/bf8ca2dd-06b4-5aa7-f35b-98418a9aeead/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6907,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['ink or chalk wash', 'drawings (visual works)', 'prints and drawing']",[],"['ink or chalk wash', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'chalk sticks', 'black chalk', 'chalk', 'inorganic material', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_6915.jpg,aic,"Fragment of a Jar in the Form of a Human Head, Possibly Deceased, Wearing a Nosering",Moche,-100.0,,unknown,,,6915.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/206e0c24-aa2a-df95-29fd-f47941ad6663/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6915,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Arts of the Americas', 'Latin American']"
aic_6918.jpg,aic,Portrait Vessel of a Ruler with Face Paint and Large Earflares,Moche,-100.0,,unknown,,,6918.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/2387610b-2744-2a52-0d80-8aa676414da0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6918,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica iii', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'terracotta', 'inorganic material', 'mochica iii', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american', 'people', 'portraits']","['Latin American', 'Arts of the Americas']"
aic_6925.jpg,aic,Portrait Vessel of a Head,Moche,-100.0,,unknown,,,6925.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/9feaf0a6-7920-428a-c57f-b365cc54a5bc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6925,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'pigment', 'arts of the americas', 'inorganic material', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american', 'people', 'portraits']","['Arts of the Americas', 'Latin American']"
